order_id,customer_id,order_date,order_status,payment_method,shipping_city,shipping_state
O01430,C3933,2023-04-16,Completed,UPI,Bhopal,Madhya Pradesh
O01431,C3893,2023-06-08,Returned,Credit Card,Kolkata,West Bengal
O01432,C3804,2023-01-14,Completed,Debit Card,Hyderabad,Telangana
O01433,C4311,2023-01-05,Completed,COD,Ahmedabad,Gujarat
O01434,C1354,2025-10-15,Completed,UPI,Jaipur,Rajasthan
O01435,C4240,2023-07-30,Completed,UPI,Kochi,Kerala
O01436,C0619,2023-11-23,Completed,UPI,Kolkata,West Bengal
O01437,C0354,2025-05-07,Completed,UPI,Bengaluru,Karnataka
O01438,C0281,2024-04-10,Returned,UPI,Surat,Gujarat
O01439,C3378,2025-01-15,Completed,UPI,Noida,Uttar Pradesh
O01440,C4933,2023-06-26,Completed,Credit Card,Bhubaneswar,Odisha
O01441,C3551,2023-05-12,Returned,Credit Card,Lucknow,Uttar Pradesh
O01442,C1960,2025-02-15,Cancelled,Debit Card,Kochi,Kerala
O01443,C0390,2024-02-20,Completed,UPI,Bhopal,Madhya Pradesh
O01444,C3868,2023-12-10,Completed,COD,Gurugram,Haryana
O01445,C4361,2024-04-29,Completed,UPI,Lucknow,Uttar Pradesh
O01446,C2054,2024-07-31,Completed,Credit Card,Bengaluru,Karnataka
O01447,C0168,2023-12-11,Completed,Debit Card,Nagpur,Maharashtra
O01448,C4946,2024-04-19,Returned,UPI,Bhopal,Madhya Pradesh
O01449,C2167,2024-06-08,Completed,Debit Card,Chandigarh,Chandigarh
O01450,C4270,2023-02-15,Completed,COD,Indore,Madhya Pradesh
O01451,C3007,2025-09-07,Completed,UPI,Nagpur,Maharashtra
O01452,C0187,2023-01-23,Completed,Credit Card,Bhubaneswar,Odisha
O01453,C4047,2023-03-08,Cancelled,UPI,Kochi,Kerala
O01454,C2941,2024-09-17,Completed,UPI,Delhi,Delhi
O01455,C1298,2023-07-25,Completed,UPI,Delhi,Delhi
O01456,C2646,2023-09-15,Completed,Debit Card,Delhi,Delhi
O01457,C1217,2024-06-29,Returned,UPI,Surat,Gujarat
O01458,C4628,2025-03-18,Completed,UPI,Noida,Uttar Pradesh
O01459,C3000,2023-09-10,Cancelled,UPI,Nagpur,Maharashtra
O01460,C1206,2023-06-02,Completed,UPI,Nagpur,Maharashtra
O01461,C0228,2023-03-18,Completed,UPI,Jaipur,Rajasthan
O01462,C2614,2024-12-03,Completed,Debit Card,Surat,Gujarat
O01463,C4710,2024-06-23,Completed,Net Banking,Nagpur,Maharashtra
O01464,C2137,2024-12-25,Completed,Credit Card,Hyderabad,Telangana
O01465,C3732,2024-01-04,Completed,Debit Card,Gurugram,Haryana
O01466,C0250,2024-07-21,Returned,COD,Noida,Uttar Pradesh
O01467,C2273,2024-09-15,Completed,Credit Card,Jaipur,Rajasthan
O01468,C2951,2023-06-04,Completed,UPI,Bhubaneswar,Odisha
O01469,C3019,2025-03-04,Cancelled,Net Banking,Bhopal,Madhya Pradesh
O01470,C4769,2023-09-28,Completed,COD,Lucknow,Uttar Pradesh
O01471,C2216,2024-07-15,Completed,UPI,Chandigarh,Chandigarh
O01472,C2158,2025-12-27,Completed,Debit Card,Mumbai,Maharashtra
O01473,C1797,2023-05-12,Completed,Debit Card,Chandigarh,Chandigarh
O01474,C3245,2025-04-24,Returned,Debit Card,Chandigarh,Chandigarh
O01475,C0297,2023-09-22,Cancelled,COD,Bhubaneswar,Odisha
O01476,C1928,2023-08-08,Cancelled,Debit Card,Lucknow,Uttar Pradesh
O01477,C2257,2025-06-17,Cancelled,Credit Card,Jaipur,Rajasthan
O01478,C1458,2025-07-25,Completed,COD,Pune,Maharashtra
O01479,C3547,2025-09-15,Completed,UPI,Ahmedabad,Gujarat
O01480,C3128,2023-10-16,Completed,Debit Card,Delhi,Delhi
O01481,C2309,2025-01-20,Returned,Debit Card,Patna,Bihar
O01482,C3665,2023-11-16,Completed,COD,Hyderabad,Telangana
O01483,C1590,2023-11-14,Completed,Net Banking,Ahmedabad,Gujarat
O01484,C0096,2024-05-01,Completed,Credit Card,Bhopal,Madhya Pradesh
O01485,C3933,2024-08-10,Completed,Credit Card,Bhopal,Madhya Pradesh
O01486,C1360,2023-02-08,Completed,Debit Card,Lucknow,Uttar Pradesh
O01487,C1740,2025-07-31,Completed,Debit Card,Bhopal,Madhya Pradesh
O01488,C3795,2023-04-15,Completed,Debit Card,Hyderabad,Telangana
O01489,C1353,2024-05-21,Completed,UPI,Patna,Bihar
O01490,C4925,2024-07-23,Completed,Credit Card,Indore,Madhya Pradesh
O01491,C1543,2023-11-25,Completed,UPI,Kolkata,West Bengal
O01492,C2668,2025-09-10,Returned,UPI,Ahmedabad,Gujarat
O01493,C0831,2023-11-04,Completed,Debit Card,Hyderabad,Telangana
O01494,C1606,2023-08-10,Completed,COD,Noida,Uttar Pradesh
O01495,C4646,2024-10-17,Cancelled,Net Banking,Surat,Gujarat
O01496,C2748,2025-11-16,Completed,Credit Card,Surat,Gujarat
O01497,C3811,2024-11-03,Completed,COD,Pune,Maharashtra
O01498,C4659,2023-05-31,Completed,Debit Card,Indore,Madhya Pradesh
O01499,C0222,2023-06-22,Completed,UPI,Mumbai,Maharashtra
O01500,C3952,2024-12-23,Completed,UPI,Bengaluru,Karnataka
O01501,C0531,2025-09-05,Completed,Debit Card,Gurugram,Haryana
O01502,C4127,2025-11-11,Completed,UPI,Mumbai,Maharashtra
O01503,C1382,2025-03-20,Cancelled,Credit Card,Chandigarh,Chandigarh
O01504,C4118,2025-05-26,Completed,Credit Card,Bhopal,Madhya Pradesh
O01505,C0754,2024-09-12,Returned,COD,Lucknow,Uttar Pradesh
O01506,C4310,2023-02-16,Completed,Debit Card,Indore,Madhya Pradesh
O01507,C4808,2025-06-08,Completed,COD,Bhubaneswar,Odisha
O01508,C1189,2025-04-19,Completed,Debit Card,Patna,Bihar
O01509,C0409,2024-07-23,Cancelled,Net Banking,Surat,Gujarat
O01510,C2486,2024-06-21,Completed,COD,Bhubaneswar,Odisha
O01511,C0797,2023-02-13,Completed,UPI,Chennai,Tamil Nadu
O01512,C0861,2024-08-19,Completed,Net Banking,Patna,Bihar
O01513,C4172,2023-01-22,Completed,UPI,Surat,Gujarat
O01514,C0366,2023-08-14,Completed,Debit Card,Bhopal,Madhya Pradesh
O01515,C1515,2024-07-02,Completed,Net Banking,Bhopal,Madhya Pradesh
O01516,C4937,2024-01-09,Completed,UPI,Jaipur,Rajasthan
O01517,C2935,2024-09-04,Completed,COD,Indore,Madhya Pradesh
O01518,C1584,2024-10-15,Completed,Net Banking,Kolkata,West Bengal
O01519,C0499,2025-10-24,Cancelled,COD,Patna,Bihar
O01520,C3242,2023-01-24,Completed,COD,Lucknow,Uttar Pradesh
O01521,C1370,2025-04-12,Completed,UPI,Chennai,Tamil Nadu
O01522,C1252,2024-06-22,Completed,Credit Card,Bengaluru,Karnataka
O01523,C0699,2024-01-07,Completed,COD,Ahmedabad,Gujarat
O01524,C2728,2025-07-01,Completed,UPI,Kolkata,West Bengal
O01525,C2251,2025-12-28,Completed,COD,Bengaluru,Karnataka
O01526,C2494,2025-01-27,Completed,UPI,Noida,Uttar Pradesh
O01527,C0132,2025-02-24,Completed,Credit Card,Pune,Maharashtra
O01528,C0091,2025-10-10,Completed,UPI,Pune,Maharashtra
O01529,C3895,2023-02-09,Completed,UPI,Hyderabad,Telangana
O01530,C3198,2025-11-28,Completed,Credit Card,Ahmedabad,Gujarat
O01531,C0472,2025-12-15,Completed,Debit Card,Nagpur,Maharashtra
O01532,C1266,2025-06-03,Returned,UPI,Lucknow,Uttar Pradesh
O01533,C4598,2025-01-14,Completed,UPI,Indore,Madhya Pradesh
O01534,C2809,2024-07-19,Completed,Credit Card,Chandigarh,Chandigarh
O01535,C4483,2023-10-29,Completed,COD,Bhubaneswar,Odisha
O01536,C1112,2025-08-19,Completed,UPI,Kochi,Kerala
O01537,C0598,2025-07-22,Completed,Debit Card,Chennai,Tamil Nadu
O01538,C0908,2024-07-08,Completed,Credit Card,Ahmedabad,Gujarat
O01539,C2915,2023-01-04,Completed,Net Banking,Bengaluru,Karnataka
O01540,C3217,2025-05-30,Completed,UPI,Kolkata,West Bengal
O01541,C1355,2024-02-14,Returned,UPI,Bengaluru,Karnataka
O01542,C3947,2023-09-22,Completed,UPI,Nagpur,Maharashtra
O01543,C3236,2023-01-15,Completed,COD,Surat,Gujarat
O01544,C2705,2023-03-29,Cancelled,Net Banking,Kochi,Kerala
O01545,C2390,2023-04-09,Completed,COD,Bhopal,Madhya Pradesh
O01546,C4076,2025-10-04,Returned,Debit Card,Indore,Madhya Pradesh
O01547,C3651,2023-08-05,Completed,UPI,Kolkata,West Bengal
O01548,C0464,2024-02-14,Completed,UPI,Bengaluru,Karnataka
O01549,C3939,2023-07-10,Completed,Net Banking,Hyderabad,Telangana
O01550,C1073,2024-09-08,Completed,Debit Card,Patna,Bihar
O01551,C0474,2025-11-16,Completed,Credit Card,Bhopal,Madhya Pradesh
O01552,C4984,2024-08-17,Completed,Debit Card,Lucknow,Uttar Pradesh
O01553,C0939,2023-08-18,Completed,UPI,Chandigarh,Chandigarh
O01554,C1311,2025-03-10,Cancelled,COD,Kochi,Kerala
O01555,C2341,2024-06-13,Completed,Debit Card,Jaipur,Rajasthan
O01556,C3521,2023-03-12,Completed,Credit Card,Delhi,Delhi
O01557,C4057,2023-04-27,Returned,Credit Card,Ahmedabad,Gujarat
O01558,C1087,2023-04-10,Completed,COD,Gurugram,Haryana
O01559,C4664,2024-08-22,Completed,UPI,Ahmedabad,Gujarat
O01560,C3530,2025-05-09,Completed,UPI,Delhi,Delhi
O01561,C4970,2023-10-22,Completed,UPI,Patna,Bihar
O01562,C0260,2025-10-01,Cancelled,UPI,Surat,Gujarat
O01563,C1657,2024-09-25,Completed,Credit Card,Chandigarh,Chandigarh
O01564,C2956,2023-02-26,Completed,Debit Card,Patna,Bihar
O01565,C4280,2025-11-02,Cancelled,Net Banking,Nagpur,Maharashtra
O01566,C3120,2023-07-12,Completed,Debit Card,Nagpur,Maharashtra
O01567,C0592,2025-09-20,Completed,Credit Card,Chandigarh,Chandigarh
O01568,C1433,2025-11-12,Completed,COD,Pune,Maharashtra
O01569,C2488,2023-01-30,Completed,COD,Surat,Gujarat
O01570,C0229,2023-11-06,Completed,Debit Card,Jaipur,Rajasthan
O01571,C2780,2024-07-25,Completed,UPI,Gurugram,Haryana
O01572,C1369,2023-03-07,Completed,UPI,Ahmedabad,Gujarat
O01573,C1625,2023-06-15,Completed,UPI,Bengaluru,Karnataka
O01574,C3980,2024-07-17,Completed,Net Banking,Lucknow,Uttar Pradesh
O01575,C0740,2023-06-29,Completed,Credit Card,Gurugram,Haryana
O01576,C3175,2024-06-27,Completed,COD,Pune,Maharashtra
O01577,C2648,2024-12-26,Completed,COD,Bhubaneswar,Odisha
O01578,C2071,2025-02-15,Completed,Debit Card,Bengaluru,Karnataka
O01579,C4572,2025-11-06,Completed,UPI,Kolkata,West Bengal
O01580,C4994,2023-05-06,Completed,UPI,Bengaluru,Karnataka
O01581,C2035,2023-03-23,Cancelled,COD,Kolkata,West Bengal
O01582,C4381,2025-11-29,Completed,Debit Card,Lucknow,Uttar Pradesh
O01583,C1186,2025-08-28,Cancelled,Credit Card,Ahmedabad,Gujarat
O01584,C0590,2024-03-13,Completed,UPI,Chandigarh,Chandigarh
O01585,C4218,2025-08-25,Completed,UPI,Hyderabad,Telangana
O01586,C1136,2024-06-13,Completed,UPI,Kolkata,West Bengal
O01587,C3421,2025-07-22,Completed,Credit Card,Kolkata,West Bengal
O01588,C2559,2025-01-03,Completed,Credit Card,Lucknow,Uttar Pradesh
O01589,C0002,2024-07-10,Completed,Net Banking,Bhubaneswar,Odisha
O01590,C0892,2023-08-29,Completed,Net Banking,Delhi,Delhi
O01591,C4895,2023-11-30,Completed,Credit Card,Chandigarh,Chandigarh
O01592,C4725,2023-02-17,Cancelled,COD,Bhubaneswar,Odisha
O01593,C4557,2024-04-07,Completed,COD,Gurugram,Haryana
O01594,C3000,2023-11-13,Completed,Debit Card,Nagpur,Maharashtra
O01595,C3554,2023-01-02,Returned,Credit Card,Noida,Uttar Pradesh
O01596,C3658,2024-01-07,Completed,Credit Card,Surat,Gujarat
O01597,C0972,2025-10-30,Completed,UPI,Ahmedabad,Gujarat
O01598,C4150,2024-08-10,Cancelled,Net Banking,Hyderabad,Telangana
O01599,C3743,2024-02-27,Completed,COD,Kochi,Kerala
O01600,C4205,2025-04-12,Completed,UPI,Kolkata,West Bengal
O01601,C0280,2025-08-19,Cancelled,UPI,Chennai,Tamil Nadu
O01602,C1699,2024-12-27,Completed,Credit Card,Lucknow,Uttar Pradesh
O01603,C2888,2024-04-20,Completed,Credit Card,Jaipur,Rajasthan
O01604,C2885,2023-09-02,Completed,UPI,Bhopal,Madhya Pradesh
O01605,C3286,2024-11-22,Completed,COD,Delhi,Delhi
O01606,C3580,2024-05-02,Completed,UPI,Bhubaneswar,Odisha
O01607,C2252,2025-05-02,Completed,UPI,Nagpur,Maharashtra
O01608,C4641,2025-01-22,Completed,Net Banking,Chennai,Tamil Nadu
O01609,C2357,2025-07-16,Completed,COD,Hyderabad,Telangana
O01610,C4624,2025-10-25,Returned,Credit Card,Surat,Gujarat
O01611,C1932,2023-08-05,Completed,Net Banking,Indore,Madhya Pradesh
O01612,C3415,2025-08-16,Completed,COD,Kolkata,West Bengal
O01613,C1009,2023-11-06,Completed,UPI,Bhubaneswar,Odisha
O01614,C4713,2023-02-07,Completed,UPI,Chandigarh,Chandigarh
O01615,C2079,2025-06-23,Completed,Credit Card,Mumbai,Maharashtra
O01616,C4196,2025-12-20,Cancelled,Net Banking,Chandigarh,Chandigarh
O01617,C2715,2023-08-21,Completed,COD,Bengaluru,Karnataka
O01618,C1339,2024-05-27,Completed,UPI,Bengaluru,Karnataka
O01619,C4591,2023-05-30,Completed,Credit Card,Surat,Gujarat
O01620,C3690,2023-08-03,Completed,Debit Card,Chandigarh,Chandigarh
O01621,C0742,2024-02-03,Completed,UPI,Bengaluru,Karnataka
O01622,C0734,2025-10-26,Completed,Debit Card,Indore,Madhya Pradesh
O01623,C1807,2023-07-08,Completed,UPI,Kolkata,West Bengal
O01624,C2379,2024-10-21,Completed,UPI,Surat,Gujarat
O01625,C3266,2023-01-28,Completed,Credit Card,Indore,Madhya Pradesh
O01626,C1754,2024-11-07,Completed,Net Banking,Chandigarh,Chandigarh
O01627,C1025,2023-05-15,Completed,COD,Delhi,Delhi
O01628,C1483,2023-11-01,Completed,COD,Bengaluru,Karnataka
O01629,C2566,2024-05-09,Completed,COD,Patna,Bihar
O01630,C3555,2024-12-24,Completed,UPI,Bhubaneswar,Odisha
O01631,C1780,2025-05-09,Completed,COD,Kochi,Kerala
O01632,C3717,2024-01-26,Completed,UPI,Nagpur,Maharashtra
O01633,C4819,2025-11-04,Completed,COD,Nagpur,Maharashtra
O01634,C2117,2024-08-21,Completed,Credit Card,Gurugram,Haryana
O01635,C4567,2025-07-07,Completed,UPI,Bhopal,Madhya Pradesh
O01636,C2540,2025-06-10,Completed,Credit Card,Nagpur,Maharashtra
O01637,C2966,2023-08-11,Completed,Credit Card,Bhubaneswar,Odisha
O01638,C2761,2025-04-07,Completed,Debit Card,Bhopal,Madhya Pradesh
O01639,C2455,2023-09-23,Completed,Debit Card,Kochi,Kerala
O01640,C3755,2023-09-10,Completed,COD,Jaipur,Rajasthan
O01641,C1946,2023-07-18,Completed,Credit Card,Jaipur,Rajasthan
O01642,C3369,2025-12-15,Completed,Debit Card,Mumbai,Maharashtra
O01643,C2630,2025-07-16,Returned,COD,Bhubaneswar,Odisha
O01644,C0529,2024-02-11,Completed,UPI,Hyderabad,Telangana
O01645,C4233,2024-04-30,Completed,UPI,Bhopal,Madhya Pradesh
O01646,C1472,2025-05-02,Cancelled,COD,Chandigarh,Chandigarh
O01647,C2036,2023-12-29,Completed,Debit Card,Bhubaneswar,Odisha
O01648,C4035,2023-07-31,Completed,Credit Card,Indore,Madhya Pradesh
O01649,C1368,2024-12-01,Returned,UPI,Kolkata,West Bengal
O01650,C1720,2025-05-26,Completed,UPI,Indore,Madhya Pradesh
O01651,C1042,2024-09-05,Completed,UPI,Noida,Uttar Pradesh
O01652,C3488,2025-07-04,Completed,UPI,Mumbai,Maharashtra
O01653,C0560,2023-05-23,Completed,UPI,Bengaluru,Karnataka
O01654,C1565,2025-12-29,Completed,UPI,Delhi,Delhi
O01655,C3225,2025-08-15,Completed,UPI,Mumbai,Maharashtra
O01656,C1801,2025-05-14,Completed,COD,Patna,Bihar
O01657,C3271,2023-03-01,Completed,UPI,Bhopal,Madhya Pradesh
O01658,C1812,2024-06-05,Completed,Credit Card,Chandigarh,Chandigarh
O01659,C3082,2023-11-05,Completed,UPI,Indore,Madhya Pradesh
O01660,C4263,2023-12-07,Completed,Credit Card,Kochi,Kerala
O01661,C0147,2025-06-18,Completed,UPI,Jaipur,Rajasthan
O01662,C3829,2025-01-31,Completed,UPI,Noida,Uttar Pradesh
O01663,C4541,2023-08-28,Completed,Net Banking,Kolkata,West Bengal
O01664,C2118,2023-08-13,Completed,Credit Card,Chennai,Tamil Nadu
O01665,C2664,2023-10-06,Cancelled,Credit Card,Surat,Gujarat
O01666,C0319,2024-03-04,Completed,UPI,Noida,Uttar Pradesh
O01667,C3970,2024-02-06,Completed,Credit Card,Nagpur,Maharashtra
O01668,C4132,2023-02-15,Completed,Debit Card,Indore,Madhya Pradesh
O01669,C0255,2024-05-28,Completed,UPI,Hyderabad,Telangana
O01670,C1337,2025-10-20,Cancelled,Credit Card,Nagpur,Maharashtra
O01671,C0335,2023-10-31,Completed,UPI,Gurugram,Haryana
O01672,C3092,2023-06-01,Completed,Credit Card,Nagpur,Maharashtra
O01673,C4394,2023-12-17,Completed,COD,Bhopal,Madhya Pradesh
O01674,C1045,2024-12-05,Completed,UPI,Hyderabad,Telangana
O01675,C4574,2023-04-02,Completed,Credit Card,Jaipur,Rajasthan
O01676,C1792,2023-04-16,Completed,Credit Card,Kolkata,West Bengal
O01677,C2520,2025-01-10,Completed,UPI,Mumbai,Maharashtra
O01678,C0962,2023-05-12,Completed,Net Banking,Indore,Madhya Pradesh
O01679,C3750,2025-02-07,Completed,UPI,Lucknow,Uttar Pradesh
O01680,C4566,2024-04-02,Cancelled,Credit Card,Delhi,Delhi
O01681,C2815,2025-06-17,Completed,UPI,Surat,Gujarat
O01682,C0590,2025-11-10,Completed,UPI,Chandigarh,Chandigarh
O01683,C1989,2023-09-06,Completed,Credit Card,Noida,Uttar Pradesh
O01684,C2840,2023-07-11,Completed,Debit Card,Jaipur,Rajasthan
O01685,C3866,2024-08-07,Cancelled,COD,Noida,Uttar Pradesh
O01686,C2434,2023-06-17,Completed,Debit Card,Lucknow,Uttar Pradesh
O01687,C2990,2023-06-20,Completed,Credit Card,Chennai,Tamil Nadu
O01688,C3949,2024-06-19,Completed,COD,Kolkata,West Bengal
O01689,C4542,2024-02-12,Completed,Credit Card,Mumbai,Maharashtra
O01690,C1961,2024-05-15,Completed,Net Banking,Gurugram,Haryana
O01691,C4195,2023-04-09,Completed,Credit Card,Surat,Gujarat
O01692,C0655,2025-04-15,Completed,UPI,Indore,Madhya Pradesh
O01693,C1079,2025-12-16,Completed,Credit Card,Surat,Gujarat
O01694,C3075,2023-09-04,Completed,Credit Card,Noida,Uttar Pradesh
O01695,C1356,2024-11-14,Cancelled,UPI,Jaipur,Rajasthan
O01696,C1459,2024-12-13,Completed,UPI,Patna,Bihar
O01697,C3283,2023-04-17,Completed,Credit Card,Jaipur,Rajasthan
O01698,C4913,2025-12-07,Completed,COD,Surat,Gujarat
O01699,C4757,2025-04-24,Completed,UPI,Jaipur,Rajasthan
O01700,C4696,2023-02-15,Cancelled,UPI,Nagpur,Maharashtra
O01701,C0920,2024-01-31,Completed,Debit Card,Delhi,Delhi
O01702,C1747,2025-12-19,Completed,UPI,Pune,Maharashtra
O01703,C1759,2024-09-07,Completed,COD,Ahmedabad,Gujarat
O01704,C1832,2025-08-07,Completed,Debit Card,Bengaluru,Karnataka
O01705,C1172,2024-11-04,Completed,Credit Card,Indore,Madhya Pradesh
O01706,C3279,2023-08-25,Completed,UPI,Hyderabad,Telangana
O01707,C0360,2024-09-20,Completed,UPI,Lucknow,Uttar Pradesh
O01708,C3811,2023-06-19,Completed,UPI,Pune,Maharashtra
O01709,C1441,2025-03-31,Completed,COD,Hyderabad,Telangana
O01710,C2920,2024-01-27,Completed,Net Banking,Chennai,Tamil Nadu
O01711,C1720,2024-05-15,Completed,Debit Card,Indore,Madhya Pradesh
O01712,C3254,2023-06-23,Completed,Credit Card,Bhubaneswar,Odisha
O01713,C0556,2024-08-15,Completed,Net Banking,Surat,Gujarat
O01714,C1234,2023-06-21,Completed,COD,Jaipur,Rajasthan
O01715,C3921,2025-08-15,Completed,Debit Card,Noida,Uttar Pradesh
O01716,C4040,2024-11-06,Completed,UPI,Surat,Gujarat
O01717,C2298,2025-03-19,Completed,UPI,Patna,Bihar
O01718,C1536,2024-09-14,Cancelled,UPI,Noida,Uttar Pradesh
O01719,C4059,2024-12-19,Completed,UPI,Gurugram,Haryana
O01720,C3303,2023-12-04,Completed,Credit Card,Hyderabad,Telangana
O01721,C0910,2025-12-29,Completed,Net Banking,Bhubaneswar,Odisha
O01722,C1962,2025-07-25,Completed,Debit Card,Hyderabad,Telangana
O01723,C0012,2024-01-13,Completed,Debit Card,Bengaluru,Karnataka
O01724,C0980,2025-11-01,Returned,Credit Card,Patna,Bihar
O01725,C0273,2024-02-22,Completed,UPI,Chandigarh,Chandigarh
O01726,C4584,2023-11-27,Completed,UPI,Bhubaneswar,Odisha
O01727,C1998,2025-09-09,Completed,Credit Card,Nagpur,Maharashtra
O01728,C4634,2023-10-07,Completed,UPI,Lucknow,Uttar Pradesh
O01729,C1689,2025-05-30,Completed,Credit Card,Ahmedabad,Gujarat
O01730,C1596,2024-03-22,Completed,UPI,Patna,Bihar
O01731,C3243,2025-04-10,Completed,UPI,Indore,Madhya Pradesh
O01732,C4684,2025-01-04,Completed,UPI,Nagpur,Maharashtra
O01733,C1716,2025-11-17,Cancelled,UPI,Chennai,Tamil Nadu
O01734,C4339,2023-07-12,Completed,COD,Ahmedabad,Gujarat
O01735,C1202,2025-03-23,Completed,Debit Card,Bhopal,Madhya Pradesh
O01736,C2846,2025-08-19,Completed,Credit Card,Patna,Bihar
O01737,C0257,2024-02-28,Completed,Credit Card,Hyderabad,Telangana
O01738,C0310,2024-12-06,Completed,Debit Card,Nagpur,Maharashtra
O01739,C2564,2023-04-01,Cancelled,Debit Card,Bhubaneswar,Odisha
O01740,C3418,2024-10-09,Completed,Net Banking,Kochi,Kerala
O01741,C1089,2025-03-05,Completed,UPI,Noida,Uttar Pradesh
O01742,C4732,2025-01-10,Returned,COD,Pune,Maharashtra
O01743,C4893,2023-05-25,Completed,Net Banking,Lucknow,Uttar Pradesh
O01744,C1177,2024-03-27,Completed,UPI,Patna,Bihar
O01745,C3098,2023-08-30,Completed,UPI,Kolkata,West Bengal
O01746,C3231,2025-11-20,Returned,Credit Card,Gurugram,Haryana
O01747,C1725,2025-02-11,Completed,COD,Noida,Uttar Pradesh
O01748,C2629,2025-12-19,Completed,UPI,Jaipur,Rajasthan
O01749,C4175,2024-04-20,Completed,Credit Card,Ahmedabad,Gujarat
O01750,C3300,2023-04-11,Completed,COD,Bhopal,Madhya Pradesh
O01751,C1351,2025-03-20,Completed,UPI,Chennai,Tamil Nadu
O01752,C0620,2025-03-01,Completed,UPI,Nagpur,Maharashtra
O01753,C2549,2024-09-24,Completed,Net Banking,Bhubaneswar,Odisha
O01754,C1379,2025-05-26,Completed,COD,Nagpur,Maharashtra
O01755,C4059,2024-08-11,Completed,Debit Card,Gurugram,Haryana
O01756,C0978,2023-09-30,Completed,Credit Card,Ahmedabad,Gujarat
O01757,C1538,2025-05-31,Completed,COD,Indore,Madhya Pradesh
O01758,C3773,2023-02-27,Returned,Net Banking,Pune,Maharashtra
O01759,C3579,2025-01-28,Cancelled,Debit Card,Nagpur,Maharashtra
O01760,C2534,2025-09-09,Completed,Credit Card,Indore,Madhya Pradesh
O01761,C0478,2025-08-02,Completed,Credit Card,Jaipur,Rajasthan
O01762,C3655,2024-01-22,Completed,UPI,Nagpur,Maharashtra
O01763,C1895,2023-02-14,Completed,UPI,Chandigarh,Chandigarh
O01764,C2381,2023-10-18,Completed,COD,Hyderabad,Telangana
O01765,C1633,2025-03-25,Returned,UPI,Nagpur,Maharashtra
O01766,C2041,2023-08-28,Completed,UPI,Noida,Uttar Pradesh
O01767,C1566,2023-10-03,Completed,Credit Card,Chandigarh,Chandigarh
O01768,C4126,2024-02-22,Completed,UPI,Chandigarh,Chandigarh
O01769,C4823,2023-07-26,Cancelled,UPI,Gurugram,Haryana
O01770,C4269,2023-12-31,Completed,Credit Card,Patna,Bihar
O01771,C2840,2025-04-12,Completed,Credit Card,Jaipur,Rajasthan
O01772,C0468,2024-07-21,Cancelled,UPI,Bhubaneswar,Odisha
O01773,C3548,2023-06-09,Completed,Credit Card,Chennai,Tamil Nadu
O01774,C1976,2023-04-06,Completed,UPI,Delhi,Delhi
O01775,C3389,2024-02-29,Returned,UPI,Patna,Bihar
O01776,C4221,2024-08-21,Completed,COD,Mumbai,Maharashtra
O01777,C2744,2023-09-25,Returned,UPI,Mumbai,Maharashtra
O01778,C2575,2023-02-13,Completed,Debit Card,Hyderabad,Telangana
O01779,C1420,2024-08-17,Completed,Credit Card,Mumbai,Maharashtra
O01780,C1878,2025-10-08,Completed,UPI,Kochi,Kerala
O01781,C1027,2023-01-09,Completed,UPI,Gurugram,Haryana
O01782,C4632,2024-10-30,Completed,COD,Ahmedabad,Gujarat
O01783,C0601,2024-01-16,Completed,Credit Card,Lucknow,Uttar Pradesh
O01784,C3593,2024-12-27,Returned,Credit Card,Gurugram,Haryana
O01785,C0988,2023-04-25,Completed,COD,Ahmedabad,Gujarat
O01786,C0606,2024-01-23,Completed,UPI,Delhi,Delhi
O01787,C2748,2024-03-14,Cancelled,COD,Surat,Gujarat
O01788,C0139,2025-06-28,Completed,Credit Card,Bhopal,Madhya Pradesh
O01789,C2058,2025-04-24,Completed,Credit Card,Bhubaneswar,Odisha
