order_item_id,order_id,product_id,quantity,discount,unit_price
OI008558,O04558,P0211,3,0.15,1172.74
OI008559,O04559,P0500,1,0.0,27201.35
OI008560,O04560,P0316,1,0.2,693.55
OI008561,O04561,P0205,1,0.15,3204.49
OI008562,O04562,P0488,2,0.2,39842.04
OI008563,O04563,P0073,1,0.05,4141.58
OI008564,O04564,P0072,2,0.0,1219.15
OI008565,O04565,P0489,1,0.0,27967.97
OI008566,O04566,P0497,1,0.0,34184.3
OI008567,O04566,P0190,1,0.05,538.75
OI008568,O04566,P0125,1,0.15,22069.6
OI008569,O04567,P0235,1,0.1,35484.17
OI008570,O04567,P0251,2,0.0,7516.78
OI008571,O04568,P0005,1,0.0,1277.7
OI008572,O04568,P0487,1,0.15,2017.04
OI008573,O04569,P0373,2,0.1,37051.39
OI008574,O04570,P0166,2,0.0,1458.1
OI008575,O04570,P0073,3,0.0,4141.58
OI008576,O04570,P0203,1,0.05,6941.86
OI008577,O04571,P0082,1,0.1,728.72
OI008578,O04571,P0121,1,0.0,38144.64
OI008579,O04571,P0156,1,0.1,1509.01
OI008580,O04572,P0423,1,0.05,3929.19
OI008581,O04573,P0006,1,0.05,2085.89
OI008582,O04573,P0210,2,0.15,692.05
OI008583,O04574,P0274,1,0.05,49610.04
OI008584,O04575,P0123,1,0.0,465.89
OI008585,O04575,P0024,1,0.2,1887.37
OI008586,O04576,P0385,1,0.1,2810.29
OI008587,O04576,P0345,1,0.1,305.98
OI008588,O04576,P0291,1,0.0,18361.75
OI008589,O04577,P0050,2,0.1,8546.11
OI008590,O04577,P0380,3,0.15,1794.34
OI008591,O04577,P0108,1,0.1,2823.68
OI008592,O04577,P0205,2,0.1,3204.49
OI008593,O04578,P0361,1,0.05,55858.93
OI008594,O04579,P0313,1,0.1,10633.64
OI008595,O04579,P0359,1,0.1,5454.98
OI008596,O04579,P0412,1,0.0,2807.84
OI008597,O04579,P0309,1,0.0,8852.86
OI008598,O04580,P0310,1,0.0,4838.53
OI008599,O04581,P0216,1,0.15,14968.28
OI008600,O04581,P0413,1,0.0,1178.07
OI008601,O04581,P0353,1,0.15,38873.51
OI008602,O04582,P0026,1,0.1,1402.03
OI008603,O04582,P0141,3,0.0,2239.37
OI008604,O04582,P0157,1,0.0,5355.23
OI008605,O04583,P0251,2,0.05,7516.78
OI008606,O04583,P0354,1,0.05,663.27
OI008607,O04583,P0500,1,0.0,27201.35
OI008608,O04584,P0226,2,0.1,50755.26
OI008609,O04585,P0427,1,0.0,1287.64
OI008610,O04585,P0448,2,0.1,1972.56
OI008611,O04585,P0498,1,0.1,867.26
OI008612,O04585,P0289,1,0.0,19514.61
OI008613,O04586,P0067,1,0.05,1109.82
OI008614,O04586,P0133,1,0.05,2233.69
OI008615,O04586,P0264,1,0.1,503.48
OI008616,O04587,P0134,1,0.1,28242.38
OI008617,O04588,P0090,1,0.0,1508.51
OI008618,O04589,P0208,3,0.1,7158.46
OI008619,O04590,P0486,1,0.05,824.11
OI008620,O04590,P0288,1,0.0,16003.12
OI008621,O04591,P0181,1,0.1,2757.39
OI008622,O04592,P0388,1,0.0,32427.23
OI008623,O04593,P0330,1,0.1,681.81
OI008624,O04594,P0415,1,0.1,2345.44
OI008625,O04595,P0339,1,0.05,47694.64
OI008626,O04595,P0436,2,0.0,1480.54
OI008627,O04596,P0413,1,0.15,1178.07
OI008628,O04596,P0160,2,0.05,1481.54
OI008629,O04597,P0277,2,0.1,1152.38
OI008630,O04598,P0391,1,0.15,465.53
OI008631,O04599,P0103,1,0.2,53700.49
OI008632,O04600,P0342,2,0.2,817.78
OI008633,O04601,P0089,3,0.05,1042.45
OI008634,O04602,P0101,1,0.0,1539.79
OI008635,O04602,P0211,3,0.15,1172.74
OI008636,O04603,P0443,1,0.0,754.99
OI008637,O04604,P0439,1,0.0,13006.62
OI008638,O04605,P0340,2,0.05,32636.03
OI008639,O04605,P0476,1,0.1,488.59
OI008640,O04605,P0393,3,0.05,2067.81
OI008641,O04606,P0328,1,0.05,8216.24
OI008642,O04607,P0084,1,0.15,486.41
OI008643,O04608,P0341,1,0.05,292.12
OI008644,O04608,P0360,2,0.0,28814.32
OI008645,O04609,P0036,1,0.05,41709.71
OI008646,O04609,P0367,1,0.0,614.77
OI008647,O04610,P0227,1,0.0,859.27
OI008648,O04611,P0361,1,0.05,55858.93
OI008649,O04611,P0202,1,0.1,636.25
OI008650,O04612,P0439,1,0.05,13006.62
OI008651,O04612,P0296,1,0.15,346.42
OI008652,O04613,P0287,1,0.05,23897.23
OI008653,O04613,P0115,1,0.0,487.04
OI008654,O04614,P0246,1,0.15,1592.72
OI008655,O04614,P0429,2,0.1,13557.49
OI008656,O04614,P0350,1,0.1,52392.94
OI008657,O04615,P0022,1,0.1,1878.17
OI008658,O04615,P0494,1,0.2,6687.28
OI008659,O04615,P0379,1,0.0,770.51
OI008660,O04615,P0109,1,0.1,378.54
OI008661,O04616,P0310,1,0.05,4838.53
OI008662,O04616,P0257,1,0.05,6170.04
OI008663,O04617,P0179,1,0.15,557.58
OI008664,O04617,P0057,1,0.1,2203.21
OI008665,O04617,P0225,1,0.05,2755.46
OI008666,O04617,P0260,1,0.05,13063.8
OI008667,O04618,P0192,1,0.2,1517.14
OI008668,O04618,P0353,3,0.15,38873.51
OI008669,O04619,P0452,1,0.1,3198.39
OI008670,O04619,P0470,3,0.0,313.24
OI008671,O04620,P0144,1,0.0,1072.71
OI008672,O04620,P0259,2,0.0,2026.88
OI008673,O04620,P0093,1,0.0,14198.8
OI008674,O04621,P0320,1,0.1,1222.01
OI008675,O04621,P0030,1,0.1,2737.23
OI008676,O04621,P0300,1,0.05,1511.88
OI008677,O04621,P0482,1,0.05,1036.66
OI008678,O04622,P0139,1,0.05,400.3
OI008679,O04622,P0438,1,0.0,24434.93
OI008680,O04622,P0278,1,0.1,40971.93
OI008681,O04622,P0238,1,0.0,11307.77
OI008682,O04623,P0040,1,0.0,2156.77
OI008683,O04623,P0430,2,0.1,5111.31
OI008684,O04623,P0496,1,0.05,2384.01
OI008685,O04624,P0499,1,0.0,726.92
OI008686,O04624,P0412,1,0.05,2807.84
OI008687,O04625,P0377,1,0.2,404.57
OI008688,O04626,P0268,3,0.15,442.37
OI008689,O04626,P0411,1,0.15,3236.93
OI008690,O04627,P0035,1,0.1,2616.7
OI008691,O04627,P0294,1,0.15,7542.56
OI008692,O04627,P0350,2,0.0,52392.94
OI008693,O04628,P0482,1,0.15,1036.66
OI008694,O04629,P0407,1,0.05,12334.48
OI008695,O04630,P0491,1,0.05,25885.36
OI008696,O04631,P0453,3,0.0,48739.67
OI008697,O04631,P0026,1,0.15,1402.03
OI008698,O04631,P0165,1,0.1,1862.7
OI008699,O04632,P0284,1,0.15,1036.9
OI008700,O04632,P0350,1,0.1,52392.94
OI008701,O04633,P0134,2,0.0,28242.38
OI008702,O04634,P0064,1,0.0,1182.06
OI008703,O04634,P0426,1,0.1,656.37
OI008704,O04634,P0480,1,0.1,5481.31
OI008705,O04635,P0363,1,0.1,4154.64
OI008706,O04635,P0480,1,0.05,5481.31
OI008707,O04636,P0249,1,0.0,3213.44
OI008708,O04636,P0326,2,0.0,11070.5
OI008709,O04637,P0042,1,0.05,17353.98
OI008710,O04637,P0089,1,0.05,1042.45
OI008711,O04638,P0396,1,0.05,31007.81
OI008712,O04638,P0086,1,0.15,935.33
OI008713,O04638,P0183,1,0.15,1116.66
OI008714,O04639,P0314,1,0.0,1071.23
OI008715,O04639,P0085,1,0.0,25792.46
OI008716,O04639,P0092,2,0.1,2373.18
OI008717,O04640,P0081,1,0.0,3108.0
OI008718,O04640,P0466,1,0.1,1253.39
OI008719,O04640,P0478,1,0.1,416.21
OI008720,O04640,P0037,1,0.1,369.34
OI008721,O04641,P0405,3,0.1,2303.99
OI008722,O04642,P0052,2,0.1,20564.08
OI008723,O04643,P0113,2,0.1,689.39
OI008724,O04643,P0497,2,0.0,34184.3
OI008725,O04643,P0149,1,0.15,19302.4
OI008726,O04644,P0461,2,0.0,21095.88
OI008727,O04644,P0494,1,0.0,6687.28
OI008728,O04644,P0106,1,0.05,4136.32
OI008729,O04645,P0185,1,0.0,2348.45
OI008730,O04646,P0338,1,0.15,1804.55
OI008731,O04647,P0013,1,0.0,6213.54
OI008732,O04647,P0015,1,0.05,2275.44
OI008733,O04647,P0072,1,0.0,1219.15
OI008734,O04648,P0337,1,0.15,1754.01
OI008735,O04648,P0315,1,0.1,965.84
OI008736,O04649,P0109,2,0.1,378.54
OI008737,O04649,P0180,2,0.1,846.25
OI008738,O04649,P0142,2,0.0,1218.35
OI008739,O04650,P0295,2,0.1,5850.73
OI008740,O04650,P0265,2,0.1,4366.08
OI008741,O04651,P0247,1,0.15,1145.5
OI008742,O04652,P0290,1,0.0,554.76
OI008743,O04652,P0476,1,0.0,488.59
OI008744,O04652,P0186,1,0.1,3655.57
OI008745,O04653,P0236,3,0.05,305.07
OI008746,O04653,P0097,2,0.2,1186.2
OI008747,O04654,P0294,1,0.1,7542.56
OI008748,O04654,P0336,1,0.2,20023.01
OI008749,O04655,P0157,3,0.0,5355.23
OI008750,O04655,P0500,2,0.0,27201.35
OI008751,O04656,P0149,2,0.1,19302.4
OI008752,O04657,P0398,1,0.1,906.48
OI008753,O04657,P0303,1,0.0,5181.97
OI008754,O04658,P0035,1,0.1,2616.7
OI008755,O04659,P0044,1,0.1,59238.58
OI008756,O04660,P0153,1,0.0,53237.26
OI008757,O04660,P0451,2,0.1,918.1
OI008758,O04661,P0016,1,0.05,262.26
OI008759,O04661,P0476,2,0.0,488.59
OI008760,O04662,P0093,1,0.1,14198.8
OI008761,O04662,P0061,1,0.0,58728.26
OI008762,O04662,P0132,1,0.05,44561.15
OI008763,O04663,P0007,1,0.0,2087.52
OI008764,O04663,P0254,1,0.05,19575.47
OI008765,O04664,P0362,1,0.05,20271.5
OI008766,O04665,P0288,1,0.0,16003.12
OI008767,O04666,P0204,1,0.0,270.24
OI008768,O04667,P0280,1,0.0,1675.72
OI008769,O04667,P0288,1,0.1,16003.12
OI008770,O04667,P0308,2,0.0,9828.42
OI008771,O04668,P0115,1,0.1,487.04
OI008772,O04669,P0385,1,0.1,2810.29
OI008773,O04669,P0196,1,0.1,11656.68
OI008774,O04670,P0226,1,0.05,50755.26
OI008775,O04671,P0448,1,0.05,1972.56
OI008776,O04671,P0033,2,0.05,640.81
OI008777,O04672,P0332,2,0.1,7929.99
OI008778,O04673,P0296,1,0.0,346.42
OI008779,O04673,P0204,1,0.0,270.24
OI008780,O04674,P0164,1,0.2,3262.09
OI008781,O04674,P0036,1,0.0,41709.71
OI008782,O04675,P0251,1,0.05,7516.78
OI008783,O04676,P0167,1,0.0,3698.11
OI008784,O04677,P0274,1,0.0,49610.04
OI008785,O04677,P0384,1,0.0,4720.88
OI008786,O04677,P0333,1,0.1,13799.36
OI008787,O04678,P0382,1,0.05,2881.37
OI008788,O04678,P0389,1,0.05,1059.78
OI008789,O04679,P0021,1,0.05,553.83
OI008790,O04679,P0248,1,0.1,2340.7
OI008791,O04680,P0477,1,0.0,892.78
OI008792,O04681,P0393,1,0.0,2067.81
OI008793,O04681,P0383,2,0.05,1441.34
OI008794,O04682,P0485,2,0.0,564.63
OI008795,O04683,P0149,1,0.0,19302.4
OI008796,O04684,P0259,2,0.1,2026.88
OI008797,O04684,P0260,2,0.15,13063.8
OI008798,O04684,P0237,1,0.0,33372.82
OI008799,O04685,P0144,1,0.0,1072.71
OI008800,O04686,P0389,1,0.1,1059.78
OI008801,O04686,P0466,1,0.1,1253.39
OI008802,O04686,P0145,1,0.1,1100.58
OI008803,O04687,P0223,1,0.05,4788.05
OI008804,O04688,P0393,1,0.0,2067.81
OI008805,O04689,P0060,1,0.1,1173.8
OI008806,O04689,P0085,2,0.2,25792.46
OI008807,O04689,P0223,1,0.1,4788.05
OI008808,O04689,P0286,1,0.05,57040.57
OI008809,O04690,P0275,1,0.0,253.55
OI008810,O04691,P0227,2,0.0,859.27
OI008811,O04692,P0422,2,0.0,246.11
OI008812,O04692,P0159,1,0.1,44698.32
OI008813,O04693,P0266,1,0.1,5324.42
OI008814,O04693,P0184,2,0.0,13360.04
OI008815,O04693,P0256,1,0.0,1340.67
OI008816,O04693,P0315,1,0.05,965.84
OI008817,O04694,P0065,1,0.05,937.04
OI008818,O04694,P0192,1,0.05,1517.14
OI008819,O04695,P0017,1,0.05,3788.75
OI008820,O04695,P0150,1,0.0,332.6
OI008821,O04695,P0414,2,0.1,12075.03
OI008822,O04696,P0201,1,0.2,26384.4
OI008823,O04696,P0192,1,0.1,1517.14
OI008824,O04697,P0213,1,0.0,654.12
OI008825,O04698,P0236,1,0.0,305.07
OI008826,O04698,P0031,2,0.05,6781.06
OI008827,O04699,P0192,1,0.05,1517.14
OI008828,O04700,P0232,2,0.1,769.0
OI008829,O04701,P0283,1,0.05,55510.24
OI008830,O04702,P0068,2,0.0,1256.22
OI008831,O04703,P0335,2,0.0,8417.61
OI008832,O04704,P0249,2,0.05,3213.44
OI008833,O04705,P0339,1,0.15,47694.64
OI008834,O04706,P0259,1,0.0,2026.88
OI008835,O04707,P0114,1,0.05,6369.07
OI008836,O04708,P0139,1,0.15,400.3
OI008837,O04708,P0415,1,0.05,2345.44
OI008838,O04708,P0110,2,0.15,331.8
OI008839,O04708,P0262,1,0.05,1477.11
OI008840,O04709,P0435,3,0.05,663.02
OI008841,O04709,P0065,3,0.05,937.04
OI008842,O04710,P0039,1,0.0,622.9
OI008843,O04711,P0386,2,0.05,748.87
OI008844,O04711,P0436,1,0.0,1480.54
OI008845,O04712,P0382,2,0.15,2881.37
OI008846,O04712,P0120,1,0.05,3967.34
OI008847,O04713,P0025,2,0.0,6316.68
OI008848,O04714,P0122,3,0.0,1224.32
OI008849,O04714,P0272,2,0.0,2632.11
OI008850,O04715,P0196,1,0.15,11656.68
OI008851,O04715,P0223,2,0.0,4788.05
OI008852,O04715,P0066,1,0.0,1257.1
OI008853,O04716,P0484,2,0.05,26965.87
OI008854,O04716,P0290,2,0.15,554.76
OI008855,O04717,P0047,1,0.0,1187.32
OI008856,O04717,P0492,1,0.05,467.59
OI008857,O04717,P0394,1,0.0,1018.48
OI008858,O04718,P0210,1,0.0,692.05
OI008859,O04719,P0446,1,0.0,4963.89
OI008860,O04719,P0144,1,0.0,1072.71
OI008861,O04719,P0431,1,0.15,8875.25
OI008862,O04720,P0243,1,0.0,1507.96
OI008863,O04720,P0303,1,0.05,5181.97
OI008864,O04721,P0140,2,0.05,6520.36
OI008865,O04721,P0076,1,0.0,14654.36
OI008866,O04722,P0353,1,0.05,38873.51
OI008867,O04722,P0398,1,0.1,906.48
OI008868,O04723,P0326,2,0.15,11070.5
OI008869,O04724,P0166,2,0.0,1458.1
OI008870,O04724,P0462,1,0.0,2389.96
OI008871,O04725,P0400,1,0.15,783.87
OI008872,O04726,P0406,1,0.0,284.29
OI008873,O04727,P0080,1,0.05,412.72
OI008874,O04728,P0423,3,0.05,3929.19
OI008875,O04729,P0239,3,0.0,6315.78
OI008876,O04729,P0214,3,0.05,750.29
OI008877,O04729,P0109,1,0.0,378.54
OI008878,O04729,P0301,1,0.1,2141.28
OI008879,O04730,P0392,1,0.1,2158.68
OI008880,O04731,P0157,1,0.2,5355.23
OI008881,O04732,P0111,2,0.0,16996.49
OI008882,O04732,P0130,1,0.05,5536.61
OI008883,O04732,P0458,1,0.15,11047.76
OI008884,O04733,P0368,2,0.05,16305.93
OI008885,O04734,P0291,2,0.1,18361.75
OI008886,O04735,P0228,1,0.0,22194.29
OI008887,O04735,P0017,1,0.05,3788.75
OI008888,O04736,P0357,1,0.1,440.52
OI008889,O04737,P0113,1,0.1,689.39
OI008890,O04737,P0406,1,0.15,284.29
OI008891,O04738,P0204,2,0.2,270.24
OI008892,O04739,P0087,1,0.0,300.28
OI008893,O04739,P0143,1,0.0,3580.52
OI008894,O04740,P0312,1,0.1,18439.02
OI008895,O04741,P0225,1,0.1,2755.46
OI008896,O04741,P0402,1,0.05,1263.86
OI008897,O04741,P0469,3,0.0,1082.85
OI008898,O04742,P0229,3,0.05,50444.39
OI008899,O04742,P0343,1,0.15,818.65
OI008900,O04743,P0428,1,0.0,29925.84
OI008901,O04743,P0474,1,0.05,9019.97
OI008902,O04743,P0133,1,0.0,2233.69
OI008903,O04744,P0066,1,0.0,1257.1
OI008904,O04745,P0369,1,0.05,12732.55
OI008905,O04745,P0131,1,0.0,10686.98
OI008906,O04746,P0065,1,0.0,937.04
OI008907,O04746,P0050,1,0.0,8546.11
OI008908,O04747,P0295,1,0.0,5850.73
OI008909,O04747,P0365,1,0.0,307.23
OI008910,O04747,P0440,2,0.15,1150.47
OI008911,O04748,P0245,1,0.05,1082.72
OI008912,O04748,P0286,1,0.0,57040.57
OI008913,O04749,P0152,1,0.0,1368.76
OI008914,O04749,P0315,1,0.05,965.84
OI008915,O04749,P0005,2,0.15,1277.7
OI008916,O04749,P0161,1,0.15,30912.64
OI008917,O04750,P0218,3,0.1,7588.13
OI008918,O04751,P0359,1,0.0,5454.98
OI008919,O04752,P0192,2,0.1,1517.14
OI008920,O04753,P0290,1,0.0,554.76
OI008921,O04754,P0202,2,0.05,636.25
OI008922,O04755,P0436,2,0.05,1480.54
OI008923,O04755,P0388,1,0.1,32427.23
OI008924,O04756,P0460,1,0.05,1837.81
OI008925,O04756,P0450,1,0.05,25662.52
OI008926,O04757,P0443,1,0.05,754.99
OI008927,O04758,P0374,3,0.0,12543.35
OI008928,O04759,P0308,1,0.15,9828.42
OI008929,O04759,P0388,1,0.0,32427.23
OI008930,O04759,P0268,1,0.2,442.37
OI008931,O04760,P0307,2,0.05,18668.48
OI008932,O04761,P0381,2,0.05,11957.49
OI008933,O04762,P0128,1,0.15,43166.92
OI008934,O04763,P0432,1,0.0,934.25
OI008935,O04764,P0080,2,0.0,412.72
OI008936,O04765,P0220,1,0.2,1748.58
OI008937,O04766,P0156,2,0.0,1509.01
OI008938,O04767,P0465,1,0.1,5684.87
OI008939,O04768,P0084,1,0.0,486.41
OI008940,O04768,P0033,2,0.0,640.81
OI008941,O04768,P0152,1,0.05,1368.76
OI008942,O04769,P0480,1,0.15,5481.31
OI008943,O04770,P0056,1,0.1,9462.21
OI008944,O04771,P0420,2,0.2,24938.24
OI008945,O04771,P0005,1,0.05,1277.7
OI008946,O04772,P0422,1,0.2,246.11
OI008947,O04773,P0171,1,0.15,984.75
OI008948,O04773,P0478,2,0.0,416.21
OI008949,O04774,P0038,1,0.05,56272.22
OI008950,O04774,P0373,1,0.1,37051.39
OI008951,O04775,P0225,1,0.05,2755.46
OI008952,O04775,P0376,2,0.15,36504.09
OI008953,O04775,P0029,1,0.15,1061.1
OI008954,O04776,P0314,2,0.1,1071.23
OI008955,O04777,P0345,1,0.1,305.98
OI008956,O04777,P0232,1,0.0,769.0
OI008957,O04777,P0419,1,0.15,625.22
OI008958,O04778,P0126,1,0.0,1930.05
OI008959,O04778,P0202,2,0.1,636.25
OI008960,O04779,P0190,1,0.0,538.75
OI008961,O04779,P0469,1,0.1,1082.85
OI008962,O04780,P0177,3,0.05,1206.8
OI008963,O04781,P0189,1,0.05,2001.46
OI008964,O04782,P0385,2,0.0,2810.29
OI008965,O04782,P0127,2,0.05,7740.06
OI008966,O04782,P0061,1,0.0,58728.26
OI008967,O04783,P0113,2,0.0,689.39
OI008968,O04784,P0048,1,0.15,38046.26
OI008969,O04784,P0272,2,0.15,2632.11
OI008970,O04785,P0074,2,0.15,10368.98
OI008971,O04786,P0466,1,0.05,1253.39
OI008972,O04786,P0042,1,0.05,17353.98
OI008973,O04787,P0127,1,0.05,7740.06
OI008974,O04788,P0212,1,0.1,1982.97
OI008975,O04789,P0471,1,0.1,596.39
OI008976,O04789,P0071,1,0.15,1557.87
OI008977,O04789,P0110,1,0.0,331.8
OI008978,O04790,P0126,1,0.05,1930.05
OI008979,O04791,P0131,2,0.1,10686.98
OI008980,O04791,P0379,1,0.05,770.51
OI008981,O04791,P0273,1,0.15,795.86
OI008982,O04792,P0125,1,0.2,22069.6
OI008983,O04793,P0499,2,0.0,726.92
OI008984,O04793,P0381,1,0.1,11957.49
OI008985,O04794,P0183,3,0.2,1116.66
OI008986,O04795,P0249,1,0.1,3213.44
OI008987,O04796,P0046,3,0.1,2162.01
OI008988,O04796,P0032,1,0.0,5344.27
OI008989,O04797,P0038,2,0.05,56272.22
OI008990,O04797,P0226,2,0.0,50755.26
OI008991,O04798,P0249,1,0.0,3213.44
OI008992,O04798,P0002,1,0.1,513.95
OI008993,O04798,P0246,1,0.1,1592.72
OI008994,O04799,P0358,1,0.0,3913.07
OI008995,O04799,P0099,1,0.1,15652.05
OI008996,O04799,P0255,1,0.0,2334.66
OI008997,O04800,P0335,1,0.0,8417.61
OI008998,O04801,P0154,1,0.1,20668.37
OI008999,O04802,P0160,2,0.1,1481.54
OI009000,O04802,P0283,2,0.1,55510.24
OI009001,O04802,P0364,1,0.05,7613.44
OI009002,O04803,P0484,1,0.1,26965.87
OI009003,O04804,P0320,1,0.0,1222.01
OI009004,O04804,P0084,1,0.0,486.41
OI009005,O04804,P0118,1,0.1,665.22
OI009006,O04805,P0347,1,0.1,4872.63
OI009007,O04806,P0132,1,0.1,44561.15
OI009008,O04806,P0077,1,0.0,27183.7
OI009009,O04806,P0147,1,0.1,40976.48
OI009010,O04806,P0486,1,0.0,824.11
OI009011,O04807,P0496,1,0.15,2384.01
OI009012,O04808,P0027,1,0.05,7461.34
OI009013,O04809,P0300,1,0.1,1511.88
OI009014,O04809,P0167,1,0.1,3698.11
OI009015,O04810,P0421,1,0.2,55926.33
OI009016,O04810,P0394,3,0.05,1018.48
OI009017,O04811,P0488,1,0.0,39842.04
OI009018,O04812,P0471,1,0.15,596.39
OI009019,O04812,P0139,3,0.1,400.3
OI009020,O04813,P0227,2,0.2,859.27
OI009021,O04813,P0249,1,0.0,3213.44
OI009022,O04813,P0205,1,0.05,3204.49
OI009023,O04814,P0054,1,0.0,915.61
OI009024,O04814,P0429,1,0.0,13557.49
OI009025,O04814,P0093,1,0.05,14198.8
OI009026,O04815,P0180,1,0.0,846.25
OI009027,O04815,P0151,1,0.0,2452.36
OI009028,O04815,P0447,1,0.2,1613.98
OI009029,O04816,P0176,1,0.05,922.46
OI009030,O04817,P0407,1,0.2,12334.48
OI009031,O04818,P0354,1,0.0,663.27
OI009032,O04818,P0396,1,0.05,31007.81
OI009033,O04819,P0181,1,0.05,2757.39
OI009034,O04819,P0183,2,0.15,1116.66
OI009035,O04820,P0348,3,0.15,753.48
OI009036,O04821,P0036,1,0.15,41709.71
OI009037,O04822,P0498,1,0.15,867.26
OI009038,O04822,P0364,1,0.15,7613.44
OI009039,O04822,P0308,1,0.0,9828.42
OI009040,O04823,P0089,1,0.0,1042.45
OI009041,O04824,P0337,2,0.1,1754.01
OI009042,O04825,P0467,1,0.05,10480.23
OI009043,O04826,P0423,1,0.0,3929.19
OI009044,O04826,P0241,1,0.2,249.4
OI009045,O04826,P0263,2,0.15,2111.79
OI009046,O04827,P0036,1,0.0,41709.71
OI009047,O04827,P0223,1,0.05,4788.05
OI009048,O04827,P0178,1,0.05,55283.9
OI009049,O04828,P0137,1,0.0,14168.04
OI009050,O04829,P0057,1,0.1,2203.21
OI009051,O04829,P0146,1,0.0,1143.39
OI009052,O04830,P0440,1,0.0,1150.47
OI009053,O04830,P0063,1,0.0,731.11
OI009054,O04830,P0038,2,0.1,56272.22
OI009055,O04831,P0075,1,0.0,1749.09
OI009056,O04831,P0301,1,0.05,2141.28
OI009057,O04832,P0457,2,0.05,1148.65
OI009058,O04832,P0203,2,0.05,6941.86
OI009059,O04833,P0298,1,0.0,531.51
OI009060,O04834,P0181,3,0.0,2757.39
OI009061,O04834,P0002,1,0.05,513.95
OI009062,O04835,P0284,1,0.0,1036.9
OI009063,O04835,P0422,1,0.1,246.11
OI009064,O04835,P0480,1,0.0,5481.31
OI009065,O04835,P0261,2,0.05,309.26
OI009066,O04836,P0164,1,0.15,3262.09
OI009067,O04837,P0229,1,0.15,50444.39
OI009068,O04838,P0186,1,0.1,3655.57
OI009069,O04838,P0135,1,0.15,749.75
OI009070,O04838,P0492,1,0.1,467.59
OI009071,O04838,P0313,1,0.05,10633.64
OI009072,O04839,P0323,1,0.05,2651.04
OI009073,O04840,P0087,1,0.0,300.28
OI009074,O04840,P0270,1,0.0,910.01
OI009075,O04840,P0355,1,0.0,30819.58
OI009076,O04841,P0025,1,0.05,6316.68
OI009077,O04841,P0333,1,0.1,13799.36
OI009078,O04841,P0039,2,0.05,622.9
OI009079,O04842,P0191,1,0.0,824.8
OI009080,O04843,P0406,1,0.15,284.29
OI009081,O04844,P0095,2,0.05,789.39
OI009082,O04845,P0390,1,0.15,892.03
OI009083,O04846,P0414,1,0.0,12075.03
OI009084,O04846,P0444,1,0.1,1039.23
OI009085,O04847,P0447,1,0.05,1613.98
OI009086,O04847,P0291,1,0.05,18361.75
OI009087,O04848,P0035,3,0.05,2616.7
OI009088,O04849,P0035,2,0.0,2616.7
OI009089,O04850,P0359,1,0.1,5454.98
OI009090,O04850,P0102,2,0.0,1677.27
OI009091,O04851,P0384,1,0.2,4720.88
OI009092,O04851,P0306,1,0.0,3504.79
OI009093,O04852,P0122,2,0.05,1224.32
OI009094,O04852,P0088,1,0.15,499.34
OI009095,O04852,P0341,1,0.05,292.12
OI009096,O04853,P0091,1,0.2,2512.11
OI009097,O04853,P0459,1,0.1,40802.45
OI009098,O04853,P0332,1,0.0,7929.99
OI009099,O04853,P0119,1,0.2,1722.52
OI009100,O04854,P0442,1,0.05,1077.24
OI009101,O04854,P0447,1,0.1,1613.98
OI009102,O04854,P0268,1,0.0,442.37
OI009103,O04855,P0016,1,0.2,262.26
OI009104,O04856,P0073,2,0.15,4141.58
OI009105,O04857,P0250,1,0.0,19616.81
OI009106,O04858,P0269,1,0.1,1020.48
OI009107,O04859,P0136,2,0.1,487.17
OI009108,O04859,P0142,1,0.1,1218.35
OI009109,O04860,P0315,1,0.15,965.84
OI009110,O04861,P0017,1,0.05,3788.75
OI009111,O04862,P0236,1,0.0,305.07
OI009112,O04863,P0097,2,0.0,1186.2
OI009113,O04864,P0309,1,0.15,8852.86
OI009114,O04864,P0241,2,0.1,249.4
OI009115,O04864,P0107,2,0.1,1050.76
OI009116,O04865,P0018,1,0.15,766.44
OI009117,O04866,P0274,1,0.0,49610.04
OI009118,O04866,P0464,2,0.1,1359.18
OI009119,O04867,P0407,2,0.05,12334.48
OI009120,O04868,P0356,1,0.15,1479.73
OI009121,O04868,P0042,1,0.05,17353.98
OI009122,O04869,P0037,2,0.1,369.34
OI009123,O04869,P0081,1,0.0,3108.0
OI009124,O04870,P0133,2,0.05,2233.69
OI009125,O04871,P0485,1,0.05,564.63
OI009126,O04871,P0204,1,0.0,270.24
OI009127,O04872,P0379,1,0.0,770.51
OI009128,O04873,P0160,2,0.1,1481.54
OI009129,O04873,P0114,1,0.0,6369.07
OI009130,O04873,P0146,1,0.0,1143.39
OI009131,O04874,P0151,1,0.0,2452.36
OI009132,O04875,P0425,1,0.15,52302.1
OI009133,O04875,P0395,1,0.15,35468.55
OI009134,O04875,P0389,1,0.0,1059.78
OI009135,O04876,P0186,1,0.1,3655.57
OI009136,O04876,P0224,1,0.0,45439.97
OI009137,O04877,P0474,2,0.05,9019.97
OI009138,O04878,P0090,2,0.1,1508.51
OI009139,O04879,P0487,1,0.0,2017.04
OI009140,O04880,P0083,2,0.0,4107.0
OI009141,O04880,P0241,1,0.0,249.4
OI009142,O04880,P0482,1,0.05,1036.66
OI009143,O04880,P0172,1,0.15,2082.35
OI009144,O04881,P0378,1,0.15,4244.37
OI009145,O04882,P0063,2,0.0,731.11
