payment_id,order_id,payment_date,payment_method,payment_status,amount
PAY01663,O01663,2023-08-29,Net Banking,Success,4628.35
PAY01664,O01664,2023-08-13,Credit Card,Success,3671.32
PAY01665,O01665,2023-10-08,Credit Card,Failed,5513.57
PAY01666,O01666,2024-03-05,UPI,Success,34184.3
PAY01667,O01667,2024-02-08,Credit Card,Success,34011.97
PAY01668,O01668,2023-02-16,Debit Card,Success,6213.54
PAY01669,O01669,2024-05-28,UPI,Success,2203.32
PAY01670,O01670,2025-10-20,Credit Card,Failed,3630.67
PAY01671,O01671,2023-11-02,UPI,Success,18999.79
PAY01672,O01672,2023-06-03,Credit Card,Success,47694.64
PAY01673,O01673,2023-12-18,COD,Success,77583.42
PAY01674,O01674,2024-12-07,UPI,Success,11797.93
PAY01675,O01675,2023-04-02,Credit Card,Success,1714.34
PAY01676,O01676,2023-04-16,Credit Card,Success,26443.89
PAY01677,O01677,2025-01-12,UPI,Success,10158.98
PAY01678,O01678,2023-05-14,Net Banking,Success,6261.95
PAY01679,O01679,2025-02-09,UPI,Success,37613.74
PAY01680,O01680,2024-04-04,Credit Card,Failed,720.73
PAY01681,O01681,2025-06-17,UPI,Success,893.15
PAY01682,O01682,2025-11-12,UPI,Success,35730.11
PAY01683,O01683,2023-09-08,Credit Card,Success,11880.93
PAY01684,O01684,2023-07-13,Debit Card,Success,6597.45
PAY01685,O01685,2024-08-07,COD,Failed,3655.94
PAY01686,O01686,2023-06-19,Debit Card,Success,1729.02
PAY01687,O01687,2023-06-20,Credit Card,Success,19140.55
PAY01688,O01688,2024-06-21,COD,Success,7987.72
PAY01689,O01689,2024-02-14,Credit Card,Success,1406.66
PAY01690,O01690,2024-05-16,Net Banking,Success,965.44
PAY01691,O01691,2023-04-09,Credit Card,Success,39190.22
PAY01692,O01692,2025-04-16,UPI,Success,25880.66
PAY01693,O01693,2025-12-16,Credit Card,Success,77016.66
PAY01694,O01694,2023-09-04,Credit Card,Success,5237.16
PAY01695,O01695,2024-11-14,UPI,Failed,809.14
PAY01696,O01696,2024-12-15,UPI,Success,42702.43
PAY01697,O01697,2023-04-17,Credit Card,Success,1479.73
PAY01698,O01698,2025-12-07,COD,Success,50381.65
PAY01699,O01699,2025-04-24,UPI,Success,4529.37
PAY01700,O01700,2023-02-15,UPI,Failed,1406.51
PAY01701,O01701,2024-02-01,Debit Card,Success,62648.4
PAY01702,O01702,2025-12-19,UPI,Success,36735.41
PAY01703,O01703,2024-09-07,COD,Success,6350.48
PAY01704,O01704,2025-08-08,Debit Card,Success,45645.42
PAY01705,O01705,2024-11-05,Credit Card,Success,50978.45
PAY01706,O01706,2023-08-26,UPI,Success,58795.26
PAY01707,O01707,2024-09-20,UPI,Success,31154.55
PAY01708,O01708,2023-06-21,UPI,Success,86306.12
PAY01709,O01709,2025-04-02,COD,Success,30374.3
PAY01710,O01710,2024-01-29,Net Banking,Success,29661.75
PAY01711,O01711,2024-05-15,Debit Card,Success,70211.49
PAY01712,O01712,2023-06-25,Credit Card,Success,1722.52
PAY01713,O01713,2024-08-15,Net Banking,Success,39551.41
PAY01714,O01714,2023-06-22,COD,Success,449.41
PAY01715,O01715,2025-08-17,Debit Card,Success,24497.91
PAY01716,O01716,2024-11-08,UPI,Success,4964.52
PAY01717,O01717,2025-03-21,UPI,Success,31726.17
PAY01718,O01718,2024-09-14,UPI,Failed,55697.66
PAY01719,O01719,2024-12-20,UPI,Success,70381.45
PAY01720,O01720,2023-12-04,Credit Card,Success,55922.82
PAY01721,O01721,2025-12-29,Net Banking,Success,8998.67
PAY01722,O01722,2025-07-26,Debit Card,Success,13163.82
PAY01723,O01723,2024-01-15,Debit Card,Success,25581.91
PAY01724,O01724,2025-11-03,Credit Card,Refunded,109860.98
PAY01725,O01725,2024-02-22,UPI,Success,2878.66
PAY01726,O01726,2023-11-28,UPI,Success,36924.98
PAY01727,O01727,2025-09-10,Credit Card,Success,6469.78
PAY01728,O01728,2023-10-07,UPI,Success,15562.8
PAY01729,O01729,2025-05-30,Credit Card,Success,1036.9
PAY01730,O01730,2024-03-22,UPI,Success,66745.64
PAY01731,O01731,2025-04-11,UPI,Success,41919.65
PAY01732,O01732,2025-01-05,UPI,Success,55662.88
PAY01733,O01733,2025-11-18,UPI,Failed,25033.79
PAY01734,O01734,2023-07-14,COD,Success,17571.13
PAY01735,O01735,2025-03-25,Debit Card,Success,8488.74
PAY01736,O01736,2025-08-19,Credit Card,Success,2776.75
PAY01737,O01737,2024-02-29,Credit Card,Success,464.16
PAY01738,O01738,2024-12-06,Debit Card,Success,1481.54
PAY01739,O01739,2023-04-02,Debit Card,Failed,3567.9
PAY01740,O01740,2024-10-11,Net Banking,Success,9337.0
PAY01741,O01741,2025-03-06,UPI,Success,84067.86
PAY01742,O01742,2025-01-12,COD,Refunded,1158.88
PAY01743,O01743,2023-05-26,Net Banking,Success,24659.85
PAY01744,O01744,2024-03-27,UPI,Success,44388.58
PAY01745,O01745,2023-08-31,UPI,Success,4845.01
PAY01746,O01746,2025-11-20,Credit Card,Refunded,47027.01
PAY01747,O01747,2025-02-11,COD,Success,1591.93
PAY01748,O01748,2025-12-20,UPI,Success,459.41
PAY01749,O01749,2024-04-20,Credit Card,Success,105469.46
PAY01750,O01750,2023-04-13,COD,Success,3860.24
PAY01751,O01751,2025-03-20,UPI,Success,46426.43
PAY01752,O01752,2025-03-02,UPI,Success,1249.39
PAY01753,O01753,2024-09-26,Net Banking,Success,51015.47
PAY01754,O01754,2025-05-28,COD,Success,46656.45
PAY01755,O01755,2024-08-13,Debit Card,Success,13777.06
PAY01756,O01756,2023-10-01,Credit Card,Success,740.57
PAY01757,O01757,2025-06-01,COD,Success,95083.5
PAY01758,O01758,2023-02-27,Net Banking,Refunded,1115.16
PAY01759,O01759,2025-01-29,Debit Card,Failed,384.34
PAY01760,O01760,2025-09-11,Credit Card,Success,5389.86
PAY01761,O01761,2025-08-02,Credit Card,Success,100705.59
PAY01762,O01762,2024-01-22,UPI,Success,40429.44
PAY01763,O01763,2023-02-14,UPI,Success,717.24
PAY01764,O01764,2023-10-20,COD,Success,9337.0
PAY01765,O01765,2025-03-26,UPI,Refunded,33295.27
PAY01766,O01766,2023-08-28,UPI,Success,630.42
PAY01767,O01767,2023-10-05,Credit Card,Success,53743.98
PAY01768,O01768,2024-02-24,UPI,Success,274.56
PAY01769,O01769,2023-07-27,UPI,Failed,12224.4
PAY01770,O01770,2024-01-02,Credit Card,Success,2462.7
PAY01771,O01771,2025-04-13,Credit Card,Success,17435.87
PAY01772,O01772,2024-07-22,UPI,Failed,54859.37
PAY01773,O01773,2023-06-09,Credit Card,Success,1215.23
PAY01774,O01774,2023-04-07,UPI,Success,256.73
PAY01775,O01775,2024-03-02,UPI,Refunded,3787.13
PAY01776,O01776,2024-08-23,COD,Success,1096.51
PAY01777,O01777,2023-09-26,UPI,Refunded,54672.47
PAY01778,O01778,2023-02-15,Debit Card,Success,19188.77
PAY01779,O01779,2024-08-17,Credit Card,Success,1406.92
PAY01780,O01780,2025-10-08,UPI,Success,359.61
PAY01781,O01781,2023-01-10,UPI,Success,49465.05
PAY01782,O01782,2024-11-01,COD,Success,236.93
PAY01783,O01783,2024-01-17,Credit Card,Success,853.02
PAY01784,O01784,2024-12-29,Credit Card,Refunded,26487.84
PAY01785,O01785,2023-04-27,COD,Success,881.36
PAY01786,O01786,2024-01-23,UPI,Success,5848.4
PAY01787,O01787,2024-03-15,COD,Failed,30405.93
PAY01788,O01788,2025-06-29,Credit Card,Success,1833.25
PAY01789,O01789,2025-04-24,Credit Card,Success,67038.22
PAY01790,O01790,2025-07-24,Debit Card,Success,58240.63
PAY01791,O01791,2025-05-25,Credit Card,Success,17605.27
PAY01792,O01792,2023-01-29,UPI,Success,37592.35
PAY01793,O01793,2024-09-29,Debit Card,Refunded,2703.73
PAY01794,O01794,2023-03-20,COD,Success,61461.02
PAY01795,O01795,2024-08-11,Credit Card,Failed,2254.52
PAY01796,O01796,2023-08-23,Credit Card,Success,42463.4
PAY01797,O01797,2023-11-26,UPI,Success,60300.56
PAY01798,O01798,2025-10-25,Debit Card,Success,7232.77
PAY01799,O01799,2023-12-15,COD,Success,61508.97
PAY01800,O01800,2025-01-26,Debit Card,Success,30035.54
PAY01801,O01801,2024-02-23,COD,Success,27183.7
PAY01802,O01802,2024-01-26,COD,Success,3283.93
PAY01803,O01803,2024-08-13,UPI,Success,52800.61
PAY01804,O01804,2023-04-26,Credit Card,Success,6191.22
PAY01805,O01805,2023-01-04,Credit Card,Success,21355.09
PAY01806,O01806,2024-10-06,Credit Card,Failed,60506.04
PAY01807,O01807,2023-01-09,UPI,Success,4102.62
PAY01808,O01808,2023-04-29,Credit Card,Success,31068.13
PAY01809,O01809,2025-05-05,UPI,Success,5494.01
PAY01810,O01810,2024-12-02,COD,Success,3382.35
PAY01811,O01811,2025-07-22,Net Banking,Success,105504.97
PAY01812,O01812,2023-05-05,UPI,Success,1119.17
PAY01813,O01813,2023-08-11,Credit Card,Success,67026.44
PAY01814,O01814,2023-11-24,COD,Success,18865.15
PAY01815,O01815,2025-10-13,UPI,Success,25293.47
PAY01816,O01816,2025-03-30,UPI,Refunded,42575.94
PAY01817,O01817,2023-09-17,Debit Card,Refunded,3380.11
PAY01818,O01818,2023-03-09,Debit Card,Success,1941.09
PAY01819,O01819,2025-06-01,Credit Card,Success,15866.26
PAY01820,O01820,2025-12-23,Net Banking,Failed,18283.21
PAY01821,O01821,2025-08-31,Net Banking,Success,62058.43
PAY01822,O01822,2023-10-06,COD,Success,53640.33
PAY01823,O01823,2024-08-13,UPI,Success,6620.7
PAY01824,O01824,2023-09-30,UPI,Success,56478.63
PAY01825,O01825,2024-05-17,COD,Refunded,14094.17
PAY01826,O01826,2024-10-20,Debit Card,Failed,274.56
PAY01827,O01827,2025-06-13,Credit Card,Success,30188.3
PAY01828,O01828,2024-07-23,Credit Card,Success,4789.68
PAY01829,O01829,2023-08-07,COD,Success,5324.42
PAY01830,O01830,2024-11-17,UPI,Failed,51332.32
PAY01831,O01831,2023-06-09,Net Banking,Success,20630.98
PAY01832,O01832,2023-12-26,Debit Card,Success,132662.62
PAY01833,O01833,2024-06-28,COD,Success,31688.22
PAY01834,O01834,2023-10-18,UPI,Success,22523.15
PAY01835,O01835,2023-02-07,Credit Card,Refunded,678.13
PAY01836,O01836,2025-09-05,Debit Card,Refunded,18123.15
PAY01837,O01837,2025-05-09,Credit Card,Success,20271.5
PAY01838,O01838,2023-03-09,Credit Card,Success,47947.74
PAY01839,O01839,2025-03-08,Credit Card,Success,4044.2
PAY01840,O01840,2023-06-08,UPI,Success,17336.7
PAY01841,O01841,2023-05-03,COD,Success,925.93
PAY01842,O01842,2023-07-11,COD,Success,2896.24
PAY01843,O01843,2023-12-24,UPI,Success,1225.14
PAY01844,O01844,2024-06-16,COD,Success,1299.7
PAY01845,O01845,2024-04-25,Debit Card,Success,37997.36
PAY01846,O01846,2025-03-09,Credit Card,Success,2799.28
PAY01847,O01847,2025-08-12,UPI,Success,94865.69
PAY01848,O01848,2023-07-08,Credit Card,Success,10334.7
PAY01849,O01849,2024-04-20,Credit Card,Success,27183.7
PAY01850,O01850,2025-07-07,Credit Card,Success,4720.12
PAY01851,O01851,2024-10-12,Credit Card,Success,47646.93
PAY01852,O01852,2023-06-12,UPI,Failed,5647.36
PAY01853,O01853,2025-03-13,Debit Card,Success,2651.04
PAY01854,O01854,2023-02-17,Debit Card,Success,26965.87
PAY01855,O01855,2023-01-24,Net Banking,Success,36112.19
PAY01856,O01856,2023-06-23,UPI,Success,24080.98
PAY01857,O01857,2025-05-30,UPI,Success,921.35
PAY01858,O01858,2025-02-14,Credit Card,Success,630.11
PAY01859,O01859,2023-08-19,UPI,Success,36878.83
PAY01860,O01860,2024-12-04,Debit Card,Failed,47634.34
PAY01861,O01861,2023-04-30,UPI,Success,79544.32
PAY01862,O01862,2023-02-24,Credit Card,Success,1692.5
PAY01863,O01863,2025-08-07,Debit Card,Success,100255.79
PAY01864,O01864,2024-07-25,Credit Card,Success,1036.9
PAY01865,O01865,2024-06-06,UPI,Success,531.4
PAY01866,O01866,2025-02-10,COD,Success,29390.42
PAY01867,O01867,2025-02-21,COD,Success,6505.41
PAY01868,O01868,2024-10-17,UPI,Success,22061.92
PAY01869,O01869,2023-04-25,COD,Refunded,1752.24
PAY01870,O01870,2023-04-11,Credit Card,Success,10297.25
PAY01871,O01871,2024-04-19,Credit Card,Success,4308.2
PAY01872,O01872,2025-11-13,UPI,Success,60976.52
PAY01873,O01873,2023-08-28,Debit Card,Success,3695.9
PAY01874,O01874,2024-09-12,UPI,Success,8808.62
PAY01875,O01875,2024-11-03,Credit Card,Refunded,54253.64
PAY01876,O01876,2024-01-24,Net Banking,Success,8795.51
PAY01877,O01877,2024-08-28,Debit Card,Failed,2817.93
PAY01878,O01878,2023-05-04,COD,Success,8216.24
PAY01879,O01879,2024-07-16,Credit Card,Failed,170548.33
PAY01880,O01880,2023-11-15,UPI,Success,1320.23
PAY01881,O01881,2023-01-20,UPI,Success,25070.03
PAY01882,O01882,2024-06-26,UPI,Success,5600.06
PAY01883,O01883,2024-02-11,Credit Card,Success,50388.98
PAY01884,O01884,2025-09-06,Debit Card,Success,2333.46
PAY01885,O01885,2024-11-23,Credit Card,Success,640.81
PAY01886,O01886,2023-04-23,Credit Card,Success,26693.88
PAY01887,O01887,2025-10-31,UPI,Success,3291.43
PAY01888,O01888,2024-01-14,UPI,Success,1118.5
PAY01889,O01889,2025-07-28,Credit Card,Success,15798.7
PAY01890,O01890,2023-08-27,Credit Card,Success,3599.31
PAY01891,O01891,2024-10-06,Net Banking,Success,13666.3
PAY01892,O01892,2023-11-26,UPI,Success,68149.64
PAY01893,O01893,2023-07-05,Debit Card,Success,2999.62
PAY01894,O01894,2024-04-27,COD,Success,53567.55
PAY01895,O01895,2024-08-24,UPI,Refunded,4748.8
PAY01896,O01896,2023-12-29,Net Banking,Success,698.97
PAY01897,O01897,2025-11-27,UPI,Success,21337.4
PAY01898,O01898,2024-06-01,Net Banking,Success,11832.76
PAY01899,O01899,2023-11-27,UPI,Success,1077.24
PAY01900,O01900,2023-09-27,Debit Card,Success,28681.5
PAY01901,O01901,2025-12-31,COD,Success,4739.89
PAY01902,O01902,2025-08-12,UPI,Success,2087.52
PAY01903,O01903,2024-01-14,UPI,Refunded,3711.43
PAY01904,O01904,2023-10-22,UPI,Refunded,5446.01
PAY01905,O01905,2023-12-26,UPI,Success,73291.51
PAY01906,O01906,2024-06-07,Credit Card,Success,27175.09
PAY01907,O01907,2024-09-15,COD,Failed,6906.22
PAY01908,O01908,2025-11-27,UPI,Success,4594.03
PAY01909,O01909,2023-12-12,UPI,Success,25526.78
PAY01910,O01910,2024-09-10,UPI,Success,55926.33
PAY01911,O01911,2024-07-30,UPI,Success,115655.27
PAY01912,O01912,2024-02-03,Net Banking,Success,28251.26
PAY01913,O01913,2024-02-27,UPI,Success,954.99
PAY01914,O01914,2024-10-23,Credit Card,Success,332.6
PAY01915,O01915,2024-02-06,UPI,Failed,107518.96
PAY01916,O01916,2023-02-15,UPI,Failed,83965.53
PAY01917,O01917,2024-11-19,UPI,Success,253.55
PAY01918,O01918,2023-06-05,UPI,Success,12026.36
PAY01919,O01919,2023-09-19,UPI,Success,20720.06
PAY01920,O01920,2024-10-06,COD,Success,4154.64
PAY01921,O01921,2023-10-15,Credit Card,Success,24292.09
PAY01922,O01922,2025-04-24,Credit Card,Success,7026.41
PAY01923,O01923,2024-10-02,UPI,Success,4171.78
PAY01924,O01924,2024-12-05,UPI,Success,7588.13
PAY01925,O01925,2023-06-08,UPI,Failed,102517.97
PAY01926,O01926,2024-09-06,UPI,Failed,13876.36
PAY01927,O01927,2024-03-05,UPI,Success,201563.95
PAY01928,O01928,2025-09-08,COD,Success,2286.78
PAY01929,O01929,2025-05-01,UPI,Success,42639.04
PAY01930,O01930,2023-09-24,UPI,Success,63024.97
PAY01931,O01931,2023-03-02,Credit Card,Refunded,49112.85
PAY01932,O01932,2024-09-10,Credit Card,Success,4882.46
PAY01933,O01933,2023-06-21,Debit Card,Failed,32777.22
PAY01934,O01934,2024-10-19,UPI,Success,12671.89
PAY01935,O01935,2025-04-18,Credit Card,Success,6486.03
PAY01936,O01936,2025-10-21,COD,Success,4941.32
PAY01937,O01937,2025-04-03,Credit Card,Success,37336.96
PAY01938,O01938,2025-01-05,Net Banking,Success,7534.54
PAY01939,O01939,2024-02-02,Credit Card,Success,1389.3
PAY01940,O01940,2025-11-06,Debit Card,Success,1421.67
PAY01941,O01941,2025-08-28,Credit Card,Success,22715.02
PAY01942,O01942,2024-04-07,COD,Success,29229.65
PAY01943,O01943,2023-05-20,Credit Card,Failed,15727.09
PAY01944,O01944,2025-02-01,Net Banking,Success,21507.51
PAY01945,O01945,2023-05-31,UPI,Success,3079.58
PAY01946,O01946,2025-05-14,COD,Success,1837.71
PAY01947,O01947,2025-02-20,Debit Card,Success,11949.64
PAY01948,O01948,2024-08-16,COD,Success,61017.62
PAY01949,O01949,2023-10-28,UPI,Success,83903.91
PAY01950,O01950,2025-01-30,UPI,Success,689.39
PAY01951,O01951,2025-06-03,COD,Success,719.31
PAY01952,O01952,2024-05-19,UPI,Success,49877.0
PAY01953,O01953,2025-03-13,Debit Card,Success,35845.97
PAY01954,O01954,2025-03-30,Net Banking,Success,15712.54
PAY01955,O01955,2023-11-06,UPI,Success,5344.27
PAY01956,O01956,2024-07-29,Credit Card,Failed,4907.67
PAY01957,O01957,2024-08-18,UPI,Success,479.94
PAY01958,O01958,2023-01-27,UPI,Success,21440.43
PAY01959,O01959,2024-01-18,Debit Card,Success,3613.35
PAY01960,O01960,2023-05-13,UPI,Success,1923.45
PAY01961,O01961,2024-09-30,Credit Card,Success,23411.92
PAY01962,O01962,2025-10-18,Net Banking,Success,55858.93
PAY01963,O01963,2023-10-13,UPI,Success,46670.88
PAY01964,O01964,2025-01-08,COD,Refunded,3508.02
PAY01965,O01965,2025-12-29,Credit Card,Success,1340.22
PAY01966,O01966,2023-08-23,UPI,Success,13030.2
PAY01967,O01967,2024-09-04,UPI,Success,467.61
PAY01968,O01968,2023-08-12,UPI,Success,91179.41
PAY01969,O01969,2024-03-29,Debit Card,Success,52619.72
PAY01970,O01970,2023-11-01,Credit Card,Success,6740.49
PAY01971,O01971,2025-07-25,Debit Card,Success,24614.05
PAY01972,O01972,2023-09-22,UPI,Success,3986.33
PAY01973,O01973,2024-01-02,Debit Card,Refunded,58636.68
PAY01974,O01974,2025-01-11,UPI,Success,1840.84
PAY01975,O01975,2024-04-01,Debit Card,Success,4145.54
PAY01976,O01976,2024-05-20,UPI,Success,2742.21
PAY01977,O01977,2023-11-24,Credit Card,Success,29494.02
PAY01978,O01978,2025-03-29,Debit Card,Success,111440.79
PAY01979,O01979,2025-01-05,COD,Success,14143.77
PAY01980,O01980,2024-05-06,COD,Success,1257.77
PAY01981,O01981,2024-04-07,Credit Card,Success,14900.19
PAY01982,O01982,2024-07-19,COD,Refunded,45835.35
PAY01983,O01983,2025-03-30,Credit Card,Success,1913.45
PAY01984,O01984,2024-05-31,Credit Card,Failed,4856.08
PAY01985,O01985,2024-02-24,Debit Card,Success,14294.54
PAY01986,O01986,2024-02-14,COD,Success,8862.75
PAY01987,O01987,2025-04-24,Debit Card,Success,1205.57
PAY01988,O01988,2023-02-06,Net Banking,Refunded,81746.43
PAY01989,O01989,2023-06-05,UPI,Refunded,26107.06
PAY01990,O01990,2025-12-24,Net Banking,Failed,24222.38
PAY01991,O01991,2025-06-09,UPI,Success,12356.29
PAY01992,O01992,2024-07-23,Credit Card,Failed,13850.09
PAY01993,O01993,2023-08-17,COD,Success,1268.55
PAY01994,O01994,2025-09-03,COD,Success,24568.3
PAY01995,O01995,2025-09-29,UPI,Success,4708.41
PAY01996,O01996,2025-03-15,Net Banking,Success,2493.81
PAY01997,O01997,2024-07-17,UPI,Success,37089.89
PAY01998,O01998,2025-07-04,UPI,Failed,8719.11
PAY01999,O01999,2023-01-16,COD,Success,25544.39
PAY02000,O02000,2025-06-14,COD,Success,1769.56
PAY02001,O02001,2025-05-04,Debit Card,Success,27911.3
PAY02002,O02002,2023-12-07,COD,Success,26569.57
PAY02003,O02003,2023-12-31,UPI,Success,4427.77
PAY02004,O02004,2023-06-29,UPI,Success,40258.39
PAY02005,O02005,2024-08-13,Net Banking,Success,26139.83
PAY02006,O02006,2023-08-03,Debit Card,Success,2317.75
PAY02007,O02007,2025-12-05,COD,Success,10486.9
PAY02008,O02008,2023-12-19,COD,Success,3186.81
PAY02009,O02009,2023-01-21,Debit Card,Success,305.98
PAY02010,O02010,2025-09-15,Debit Card,Failed,105825.55
PAY02011,O02011,2024-07-18,UPI,Success,14780.46
PAY02012,O02012,2024-10-31,UPI,Refunded,15184.03
PAY02013,O02013,2025-08-02,Debit Card,Success,9686.1
PAY02014,O02014,2024-01-05,COD,Success,1818.07
PAY02015,O02015,2024-10-20,Credit Card,Refunded,8140.35
PAY02016,O02016,2024-11-26,UPI,Success,3049.38
PAY02017,O02017,2025-10-21,UPI,Success,12645.13
PAY02018,O02018,2023-12-27,UPI,Success,12079.51
PAY02019,O02019,2024-05-18,Debit Card,Success,249.15
PAY02020,O02020,2023-02-03,Credit Card,Success,1458.1
PAY02021,O02021,2023-12-26,Credit Card,Refunded,613.63
PAY02022,O02022,2023-03-03,Credit Card,Success,119191.69
PAY02023,O02023,2024-03-29,UPI,Success,31536.67
PAY02024,O02024,2024-02-10,COD,Success,17118.68
PAY02025,O02025,2025-10-04,UPI,Success,1115.11
PAY02026,O02026,2023-12-25,Debit Card,Success,1371.88
PAY02027,O02027,2023-05-13,Credit Card,Success,14902.1
PAY02028,O02028,2025-11-12,UPI,Success,55741.32
PAY02029,O02029,2024-08-20,UPI,Success,4984.91
PAY02030,O02030,2023-08-15,Net Banking,Refunded,23202.06
PAY02031,O02031,2025-08-10,UPI,Success,1472.0
PAY02032,O02032,2024-01-31,UPI,Success,18954.9
PAY02033,O02033,2025-05-21,UPI,Success,28362.99
PAY02034,O02034,2023-03-30,COD,Success,47376.71
PAY02035,O02035,2024-06-07,UPI,Success,19021.86
PAY02036,O02036,2023-04-04,Credit Card,Success,48146.31
PAY02037,O02037,2025-03-16,UPI,Refunded,5355.91
PAY02038,O02038,2023-06-03,Net Banking,Success,7826.42
PAY02039,O02039,2023-12-22,Net Banking,Success,58060.82
PAY02040,O02040,2025-05-30,Credit Card,Success,5566.96
PAY02041,O02041,2024-08-31,COD,Success,7302.24
PAY02042,O02042,2025-09-09,UPI,Success,116770.0
PAY02043,O02043,2025-07-05,UPI,Success,155403.94
PAY02044,O02044,2025-07-03,Debit Card,Refunded,329.9
PAY02045,O02045,2024-02-15,UPI,Success,1096.51
PAY02046,O02046,2023-07-30,UPI,Success,14562.14
PAY02047,O02047,2024-01-19,Net Banking,Success,3921.67
PAY02048,O02048,2025-05-21,UPI,Failed,2111.29
PAY02049,O02049,2025-10-25,UPI,Success,39076.44
PAY02050,O02050,2024-02-15,Debit Card,Success,1003.64
PAY02051,O02051,2023-01-05,UPI,Success,46880.71
PAY02052,O02052,2025-07-31,Credit Card,Success,233.7
PAY02053,O02053,2024-03-08,UPI,Success,1256.22
PAY02054,O02054,2024-02-17,UPI,Failed,28811.45
PAY02055,O02055,2023-02-06,Credit Card,Success,187349.34
PAY02056,O02056,2025-06-27,UPI,Success,1780.25
PAY02057,O02057,2023-03-22,Credit Card,Success,579.54
PAY02058,O02058,2023-03-18,Net Banking,Success,1061.1
PAY02059,O02059,2025-03-21,Credit Card,Failed,6382.53
PAY02060,O02060,2023-10-12,Debit Card,Success,2203.58
PAY02061,O02061,2024-12-29,UPI,Failed,7310.18
PAY02062,O02062,2023-12-03,COD,Success,17869.98
PAY02063,O02063,2024-08-09,COD,Success,3929.47
PAY02064,O02064,2024-07-20,Credit Card,Failed,1130.6
